,datetime,avg_int_seg1,avg_int_seg2,avg_int_seg3,avg_int_seg4,avg_int_seg5,avg_int_seg6,avg_int_seg7,avg_int_seg8,avg_int_seg9,avg_int_seg10,avg_int_seg11,avg_int_seg12,avg_int_seg13,avg_int_seg14,avg_int_seg15,avg_int_seg16
373,2021-09-18 06:13:11.12,1.2116257,1.6147093,1.5131322,1.2565789,2.796468,1.8032204,1.7918149,2.6233392,3.1408095,1.7295123,1.594757,2.5218105,1.8968806,1.8308314,1.569344,1.5846066
374,2021-09-18 06:14:11.12,1.1972587,1.5986325,1.5059372,1.2613951,2.789375,1.8010659,1.7891922,2.6251624,3.1499083,1.7392176,1.5950642,2.522625,1.8952574,1.8330649,1.5775741,1.5872755
375,2021-09-18 06:15:11.12,1.2128665,1.6135263,1.5210863,1.2665567,2.7903507,1.8054228,1.8015449,2.6312895,3.1373212,1.7267519,1.5907958,2.514002,1.8985976,1.8338312,1.570934,1.5828482
376,2021-09-18 06:16:11.12,1.2168623,1.6160455,1.4927676,1.2462114,2.7833054,1.7930304,1.7694825,2.6020603,3.1378677,1.7323704,1.5848721,2.5084033,1.8973466,1.8284069,1.5612853,1.5717971
377,2021-09-18 06:17:11.12,1.2004596,1.601684,1.4950446,1.2535528,2.784831,1.802404,1.7861152,2.6180007,3.1278784,1.7235447,1.5986373,2.5300598,1.8914793,1.8266569,1.5749564,1.5828886
378,2021-09-18 06:18:11.12,1.2156794,1.619554,1.4893498,1.2441152,2.7934742,1.8031464,1.7737035,2.6118968,3.1368515,1.7306724,1.5830184,2.5103035,1.9007574,1.837341,1.5641004,1.5756228
379,2021-09-18 06:19:11.13,1.1944623,1.5934887,1.5019668,1.2538632,2.7792332,1.7976376,1.7734348,2.608788,3.1403491,1.7341383,1.595109,2.5279965,1.8947233,1.8328325,1.570053,1.5777082
380,2021-09-18 06:20:11.12,1.2019137,1.6058087,1.5022377,1.2542931,2.7728825,1.7882628,1.7838498,2.6108341,3.1369622,1.739085,1.607771,2.5413263,1.908354,1.8460575,1.5829941,1.5892265
381,2021-09-18 06:21:11.12,1.1967336,1.5981897,1.4885824,1.2480986,2.7742872,1.7860916,1.7669725,2.6061957,3.1285124,1.7249581,1.5976722,2.529352,1.8984108,1.8359935,1.5757195,1.583477
382,2021-09-18 06:22:11.12,1.2013646,1.595046,1.5058361,1.2537136,2.7752798,1.7914922,1.789185,2.6281703,3.1268675,1.7283119,1.5997645,2.529322,1.8996936,1.8337095,1.5687274,1.5834842
383,2021-09-18 06:23:11.13,1.2129784,1.6169305,1.4945444,1.2461985,2.7906535,1.8006577,1.77451,2.6074226,3.141006,1.7402096,1.592293,2.518887,1.9100896,1.8449243,1.5642753,1.5791159
384,2021-09-18 06:24:11.12,1.1992785,1.6023535,1.4877585,1.240044,2.773836,1.7899784,1.7693934,2.602897,3.1326048,1.7319272,1.582572,2.5065622,1.9081663,1.838158,1.5596724,1.5716598
385,2021-09-18 06:25:11.12,1.1864821,1.5903649,1.5086133,1.2614287,2.7681487,1.7825956,1.7906516,2.6247168,3.1527638,1.7493154,1.5991961,2.5243294,1.916865,1.853583,1.5692782,1.5841058
386,2021-09-18 06:26:11.12,1.1925973,1.5885714,1.5060658,1.2544314,2.773803,1.7826222,1.7878336,2.6222334,3.1573958,1.7558092,1.5830785,2.5204217,1.921449,1.860886,1.5616311,1.577464
387,2021-09-18 06:27:11.12,1.1792818,1.5782185,1.5087869,1.260892,2.7534568,1.7652987,1.7870535,2.6265042,3.130658,1.7290251,1.5758439,2.5058954,1.9003024,1.8312997,1.5513184,1.5655942
388,2021-09-18 06:28:11.12,1.1884058,1.5871984,1.5205028,1.2691905,2.7620847,1.7801104,1.800857,2.6312172,3.1463652,1.7399334,1.5879487,2.5163898,1.910786,1.8415147,1.5611876,1.5739022
389,2021-09-18 06:29:11.12,1.2070882,1.6067084,1.5284541,1.2717133,2.7815502,1.7911205,1.8030272,2.6412325,3.1543617,1.7474352,1.6002581,2.529718,1.914777,1.8442054,1.5709219,1.5828031
390,2021-09-18 06:30:11.12,1.191146,1.5870819,1.5200312,1.2668822,2.7735038,1.78217,1.7966783,2.6331482,3.155791,1.7387261,1.5884724,2.5117364,1.9130161,1.8436445,1.5615771,1.5775591
391,2021-09-18 06:31:11.13,1.1916115,1.5911564,1.5195253,1.265217,2.7558103,1.768858,1.7836087,2.6185343,3.1416116,1.7269125,1.5816993,2.5063708,1.9077485,1.8446862,1.5523897,1.5694753
392,2021-09-18 06:32:11.12,1.1857754,1.5799781,1.5063392,1.2571256,2.7592826,1.768336,1.7804713,2.6223361,3.1587136,1.7448232,1.5837406,2.513149,1.919091,1.8530765,1.5765096,1.5843409
393,2021-09-18 06:33:11.12,1.1818832,1.5745978,1.4952085,1.2471868,2.7513878,1.7630602,1.7755166,2.6142058,3.1333046,1.716863,1.5710299,2.4963272,1.8982674,1.8204858,1.5538621,1.5662566
394,2021-09-18 06:34:11.12,1.1874,1.5843458,1.5021958,1.2526764,2.768023,1.7683904,1.7687918,2.6101005,3.1365182,1.7186617,1.5706182,2.4984019,1.8988708,1.827572,1.5427234,1.5626123
395,2021-09-18 06:35:11.12,1.1945163,1.5892142,1.4970639,1.2510097,2.759242,1.7616727,1.7785429,2.6192176,3.148931,1.7280883,1.5885793,2.5113175,1.9029076,1.8330692,1.5659962,1.5743852
396,2021-09-18 06:36:11.12,1.1938617,1.5901824,1.4972689,1.2449512,2.7600162,1.7640668,1.7818924,2.619096,3.159912,1.7350017,1.5863966,2.51469,1.9115752,1.8362392,1.5625501,1.5754397
397,2021-09-18 06:37:11.12,1.182899,1.57851,1.5034535,1.250215,2.7599707,1.7679694,1.7779162,2.622816,3.1603746,1.7343274,1.566017,2.4964733,1.9190674,1.8469222,1.5415791,1.5621759
398,2021-09-18 06:38:11.12,1.1803148,1.5748483,1.4913288,1.2434036,2.754326,1.7675273,1.7667432,2.6083333,3.1520452,1.7267126,1.553748,2.4868553,1.9042897,1.8283807,1.538211,1.5588446
399,2021-09-18 06:39:11.12,1.1869644,1.58317,1.5083597,1.2609767,2.764181,1.7740648,1.778338,2.6199226,3.1573765,1.7366611,1.5775638,2.5028813,1.9128836,1.8449787,1.5607011,1.5702053
400,2021-09-18 06:40:11.12,1.1859747,1.583652,1.5183145,1.2663473,2.7619493,1.7668877,1.7890663,2.621058,3.1501546,1.7278905,1.5730302,2.4979086,1.9119583,1.8431373,1.5555297,1.5697403
401,2021-09-18 06:41:11.12,1.2018037,1.6059753,1.5158775,1.2605723,2.7821035,1.792816,1.7896726,2.6221502,3.1652234,1.7277313,1.5720901,2.4972417,1.9000037,1.8284094,1.5492916,1.5630666
402,2021-09-18 06:42:11.12,1.20438,1.6026425,1.5236672,1.2674363,2.782501,1.7924838,1.7973272,2.6315608,3.1994867,1.7589864,1.5806186,2.5113611,1.9146783,1.8504037,1.5573372,1.5684
403,2021-09-18 06:43:11.12,1.2038398,1.6034303,1.518466,1.2685264,2.78485,1.8010509,1.7988117,2.639891,3.1868067,1.7410226,1.6035379,2.5278964,1.9143496,1.8427309,1.5710742,1.5802891
404,2021-09-18 06:44:11.12,1.2084033,1.6064297,1.5441673,1.2880095,2.781866,1.792339,1.820967,2.6521904,3.1733012,1.7410673,1.5967534,2.5269883,1.911167,1.8488054,1.5714642,1.5888991
405,2021-09-18 06:45:11.12,1.199058,1.5954326,1.5101389,1.2634948,2.7726762,1.7798803,1.8033019,2.6347854,3.1406136,1.7198961,1.5941671,2.5237844,1.9050846,1.8444057,1.5682827,1.5781243
406,2021-09-18 06:46:11.12,1.203086,1.6019444,1.5285023,1.2769657,2.7845395,1.7867844,1.8210539,2.6549802,3.156874,1.7423834,1.6119326,2.536225,1.9062203,1.8513452,1.5820644,1.5870588
407,2021-09-18 06:47:11.12,1.2010056,1.6000798,1.5455824,1.2887505,3.6875637,1.7916571,1.8277851,2.6613839,3.168421,1.748121,1.6029087,2.529436,1.9190574,1.8653319,1.5866313,1.5926905
408,2021-09-18 06:48:11.12,1.2111819,1.6080842,1.5337311,1.2770804,2.7958567,1.8025937,1.8225616,2.6524458,3.1669128,1.757627,1.6268902,2.5518265,1.9264386,1.8606384,1.5962615,1.5996232
409,2021-09-18 06:49:11.12,1.2086134,1.6092823,1.5215518,1.2695478,2.7981932,1.8037283,1.8162549,2.6486173,3.1832452,1.7660103,1.6055608,2.5301788,1.9259006,1.8721008,1.5758632,1.5865995
410,2021-09-18 06:50:11.12,1.2201918,1.6313542,1.5416049,1.2803112,2.8192463,1.8223727,1.8205549,2.6502037,3.1704113,1.7522664,1.6188829,2.5416846,1.9162476,1.8558408,1.5957571,1.597175
411,2021-09-18 06:51:11.14,1.2148284,1.6171106,1.5357022,1.281546,2.7995844,1.8043418,1.8254064,2.6544878,3.166275,1.7507132,1.6103877,2.5341296,1.9201663,1.8677493,1.5936563,1.594254
412,2021-09-18 06:52:11.12,1.2277962,1.6272216,1.5344449,1.2809569,2.8217669,1.8314806,1.8296607,2.658354,3.18704,1.7720155,1.6306388,2.5530076,1.9328458,1.8790765,1.595794,1.5959345
413,2021-09-18 06:53:11.12,1.2210096,1.6244955,1.5371277,1.2799364,2.8111486,1.8130119,1.8231021,2.6542795,3.182088,1.7657441,1.6179678,2.54195,1.9217266,1.8713031,1.597884,1.599448
414,2021-09-18 06:54:11.12,1.2098165,1.6067247,1.5233053,1.2683059,2.8016593,1.8046881,1.8044326,2.6307538,3.195963,1.7777692,1.6112128,2.5364976,1.922893,1.8688736,1.5917987,1.5939342
415,2021-09-18 06:55:11.12,1.2148851,1.6081471,1.5374733,1.2843603,2.8019712,1.8027328,1.8174843,2.6462092,3.187422,1.7665726,1.6131577,2.5339327,1.9164007,1.8629965,1.5884273,1.5966209
416,2021-09-18 06:56:11.12,1.2121245,1.610408,1.5489166,1.28816,2.7951536,1.805798,1.8265779,2.6579866,3.1936257,1.7626034,1.594215,2.528641,1.9157364,1.8640049,1.5826167,1.5903082
417,2021-09-18 06:57:11.12,1.2203729,1.6217841,1.5367912,1.2777746,2.8182638,1.8214778,1.8145679,2.6416698,3.1943686,1.7716033,1.6289548,2.5457048,1.9202178,1.8737609,1.5962844,1.6003085
418,2021-09-18 06:58:11.12,1.2226031,1.6256838,1.538682,1.2776016,2.8178115,1.8223941,1.8246331,2.649377,3.2187557,1.7875203,1.6297239,2.5532794,1.9264057,1.878576,1.5926454,1.5960686
419,2021-09-18 06:59:11.12,1.219966,1.6172981,1.5395044,1.2805853,2.8115325,1.8115091,1.8265729,2.6519334,3.2042136,1.7702245,1.6332133,2.5541933,1.9106895,1.866164,1.6083294,1.6011181
420,2021-09-18 07:00:11.12,1.2287648,1.6278114,1.536798,1.2810837,2.8170533,1.8200208,1.8121662,2.6414266,3.216945,1.774827,1.6227583,2.543557,1.9219755,1.874394,1.5909946,1.5924144
421,2021-09-18 07:01:11.14,1.2173357,1.6167575,1.5274758,1.2690344,2.8140159,1.8119402,1.8041937,2.6384408,3.221191,1.7804168,1.6096314,2.5316303,1.9242315,1.8738164,1.590952,1.5963938
422,2021-09-18 07:02:11.12,1.2195337,1.6141822,1.5275602,1.2738516,2.8029006,1.8105923,1.8163657,2.6437016,3.1994836,1.757701,1.6203011,2.5420856,1.9133326,1.8631338,1.5935286,1.5952649
423,2021-09-18 07:03:11.12,1.2259904,1.62023,1.5269461,1.2638142,2.8183367,1.8234451,1.8100346,2.6404757,3.2192447,1.7776908,1.6340472,2.5519118,1.9200443,1.8702782,1.6071765,1.6036667
424,2021-09-18 07:04:11.12,1.222263,1.6185243,1.531746,1.2737087,2.8126652,1.811697,1.815792,2.6381905,3.2134392,1.7639552,1.6020759,2.5209012,1.9090608,1.8572288,1.5788053,1.5837206
425,2021-09-18 07:05:11.12,1.2225031,1.6294432,1.5141147,1.2563435,2.815553,1.8107233,1.7861853,2.613378,3.198106,1.7566544,1.5931051,2.5144553,1.909127,1.8557063,1.5647846,1.5717206
426,2021-09-18 07:06:11.12,1.201301,1.5983831,1.5164759,1.2604251,2.8003476,1.7990806,1.7849212,2.6182408,3.1968312,1.7468568,1.5834852,2.5099885,1.9086527,1.8527718,1.5706403,1.579241
427,2021-09-18 07:07:11.12,1.2055348,1.6007696,1.4947305,1.243778,2.7891738,1.7899544,1.7683446,2.603207,3.2022657,1.745064,1.5886763,2.51387,1.9096314,1.8552728,1.5651746,1.5723494
428,2021-09-18 07:08:11.12,1.1964535,1.5923121,1.5076836,1.25657,2.7827406,1.7771717,1.7783912,2.6095302,3.1974077,1.737667,1.5739874,2.4992113,1.9002198,1.8474873,1.5512784,1.5668422
429,2021-09-18 07:09:11.12,1.2026279,1.5961583,1.5083057,1.255605,2.7924724,1.790873,1.7864962,2.61781,3.2136638,1.7437522,1.5899676,2.5189064,1.9058568,1.8542831,1.5670321,1.5758643
430,2021-09-18 07:10:11.12,1.2111055,1.6082633,1.5062574,1.2519482,2.7955508,1.7936159,1.7869465,2.6192603,3.207005,1.733559,1.5788386,2.5049167,1.8961455,1.8359985,1.552917,1.5662155
431,2021-09-18 07:11:11.12,1.2017994,1.5968446,1.5217222,1.2691234,2.795631,1.7861756,1.8012258,2.6343312,3.2230916,1.7432905,1.583828,2.5155945,1.9084867,1.8520205,1.5687331,1.5736866
432,2021-09-18 07:12:11.12,1.2005211,1.5971719,1.5076497,1.2560573,2.7986689,1.7925103,1.7824419,2.6151512,3.226904,1.7304252,1.5825233,2.505915,1.9031411,1.8470116,1.5682952,1.576491
433,2021-09-18 07:13:11.12,1.2034614,1.599173,1.5250124,1.2677089,2.791563,1.7864157,1.7994044,2.6316047,3.2325633,1.7367748,1.5725133,2.4988785,1.9004515,1.8370591,1.5609998,1.5700501
434,2021-09-18 07:14:11.12,1.1969715,1.595696,1.5273155,1.268298,2.7960143,1.7878035,1.7998024,2.6342382,3.2274923,1.7285436,1.5883594,2.5140169,1.9035243,1.8438755,1.5624295,1.5681542
435,2021-09-18 07:15:11.12,1.2053229,1.6008857,1.5202545,1.2582645,2.7998807,1.785873,1.7870216,2.6240482,3.23279,1.73908,1.5903786,2.5116959,1.9085153,1.8537909,1.570572,1.57816
436,2021-09-18 07:16:11.12,1.2056665,1.6045883,1.5137949,1.2601771,2.8120139,1.7959796,1.7875836,2.6247768,3.226048,1.7293253,1.5795834,2.500968,1.901882,1.8383754,1.5643568,1.5749654
437,2021-09-18 07:17:11.12,1.2143192,1.6157854,1.5152458,1.2610235,2.8018403,1.8045034,1.7930318,2.6288643,3.2516656,1.760969,1.5915219,2.5153413,1.9238839,1.8572402,1.5647439,1.5757846
438,2021-09-18 07:18:11.12,1.2012684,1.6023248,1.5309558,1.2729999,2.7943375,1.7903186,1.806792,2.6431446,3.244869,1.7470238,1.5887146,2.510103,1.9231831,1.859439,1.5628356,1.5691601
439,2021-09-18 07:19:11.12,1.2048695,1.6027004,1.5130122,1.2570716,2.7852285,1.7761717,1.7852184,2.6222742,3.2352421,1.7468554,1.5651095,2.4924126,1.9175096,1.8587458,1.5525844,1.5660228
440,2021-09-18 07:20:11.12,1.1903204,1.5822768,1.498925,1.2489749,2.7790716,1.7715422,1.7660314,2.6081312,3.2186344,1.7289872,1.5730084,2.498006,1.8978853,1.8326217,1.549951,1.5598783
441,2021-09-18 07:21:11.14,1.1927134,1.5872166,1.5164267,1.2555304,2.7777104,1.7687181,1.7835075,2.6196914,3.221797,1.7335924,1.5786744,2.5013053,1.9073789,1.8413641,1.5540674,1.5675561
442,2021-09-18 07:22:11.12,1.201351,1.592186,1.5144359,1.2630589,2.8000314,1.7851901,1.7796421,2.6130106,3.2217622,1.7325472,1.5722868,2.493924,1.9060193,1.840071,1.5456291,1.5587255
443,2021-09-18 07:23:11.15,1.1931232,1.5935115,1.5156188,1.2570437,2.7781322,1.7776128,1.7858316,2.6263642,3.210935,1.7216442,1.5659461,2.4951437,1.9103526,1.8435923,1.5421143,1.5585603
444,2021-09-18 07:24:11.12,1.206304,1.6041106,1.5011322,1.2536385,2.8008423,1.7867594,1.7799659,2.6141744,3.2208242,1.7281716,1.5709373,2.4961915,1.9121912,1.8465118,1.5477818,1.5584784
445,2021-09-18 07:25:11.12,1.20534,1.6033474,1.4879451,1.245155,2.793023,1.7851708,1.7730399,2.6133695,3.2238345,1.7271894,1.5764806,2.5045156,1.906014,1.8332689,1.5607104,1.5698838
446,2021-09-18 07:26:11.12,1.1980808,1.5915015,1.4921273,1.2399122,2.7854197,1.7784413,1.7590153,2.5993922,3.2445815,1.7433785,1.585433,2.5108929,1.9248766,1.8593407,1.5498458,1.5642906
447,2021-09-18 07:27:11.12,1.1942698,1.5799803,1.4952457,1.2452239,2.7871435,1.7766786,1.7645147,2.6045969,3.2416468,1.7279406,1.5686597,2.496709,1.9142709,1.842439,1.5496,1.5625594
448,2021-09-18 07:28:11.12,1.1808228,1.5721891,1.4897178,1.242003,2.7749197,1.7639077,1.7643609,2.602769,3.2388332,1.7327675,1.5814556,2.5048475,1.9194175,1.8541185,1.56226,1.5735323
449,2021-09-18 07:29:11.12,1.1974252,1.6017371,1.4999243,1.2473233,2.7911017,1.7794383,1.7759738,2.616036,3.2342916,1.7359489,1.5939728,2.5126503,1.9273905,1.8592051,1.5700544,1.5808747
450,2021-09-18 07:30:11.12,1.2111405,1.6132305,1.4955636,1.2454686,2.8015845,1.7914543,1.7670394,2.6024823,3.225901,1.7363185,1.5676965,2.4956563,1.9212179,1.8570925,1.5508008,1.562451
451,2021-09-18 07:31:11.14,1.2007269,1.5979099,1.49823,1.2546597,2.7993808,1.7864028,1.7744825,2.6145089,3.2158988,1.7233003,1.5601131,2.4835927,1.9098947,1.8396492,1.5396029,1.5544795
452,2021-09-18 07:32:11.12,1.1880245,1.5799416,1.488751,1.2375331,2.791726,1.7743849,1.7545046,2.590123,3.20292,1.7165262,1.5650884,2.485659,1.902282,1.8362478,1.5440702,1.5592699
453,2021-09-18 07:33:11.12,1.202634,1.597701,1.4831028,1.2383323,2.795798,1.7773618,1.7567925,2.5991116,3.2049088,1.7199097,1.5587158,2.4848683,1.9126172,1.8363308,1.5470009,1.5528805
454,2021-09-18 07:34:11.12,1.1992713,1.5911764,1.4690585,1.2280887,2.7916222,1.7789836,1.7499489,2.5873592,3.1951025,1.7104516,1.571619,2.4935026,1.9001615,1.8198617,1.5467649,1.5628774
455,2021-09-18 07:35:11.14,1.1982992,1.602133,1.4893359,1.2439224,2.7903256,1.777606,1.7579815,2.5989106,3.2037563,1.7161341,1.5701628,2.4922364,1.9024751,1.8229822,1.5492823,1.5613618
456,2021-09-18 07:36:11.12,1.1913508,1.5912832,1.4959849,1.2458978,2.781443,1.7688208,1.7727416,2.6081488,3.2387662,1.7339547,1.5671628,2.4908922,1.9195102,1.8460118,1.5370173,1.5531982
457,2021-09-18 07:37:11.14,1.1899095,1.5892277,1.4859457,1.2367646,2.7884536,1.7685417,1.7606246,2.6014507,3.2632902,1.7499299,1.5676514,2.4974205,1.9234225,1.8542547,1.5533291,1.562846
458,2021-09-18 07:38:11.12,1.1803833,1.5749176,1.4803336,1.2329502,2.7673628,1.7482773,1.7520275,2.593783,3.2513192,1.7192179,1.5642667,2.4875236,1.9035339,1.8305101,1.553919,1.5634612
459,2021-09-18 07:39:11.13,1.1924618,1.5913582,1.4882044,1.2417126,2.789606,1.7721392,1.760161,2.5973175,3.2715263,1.7366292,1.5616225,2.4915164,1.9161288,1.8488044,1.5351812,1.5536883
460,2021-09-18 07:40:11.12,1.1989733,1.5960672,1.4888,1.2424715,2.7971933,1.7772341,1.7618319,2.6012003,3.2742167,1.7308415,1.5637702,2.4910018,1.9134248,1.8457081,1.5486885,1.5593443
461,2021-09-18 07:41:11.12,1.1877286,1.5800439,1.4964358,1.2482615,2.7830281,1.7719386,1.7616327,2.6011112,3.2540503,1.7129927,1.5689276,2.5001788,1.9077885,1.8369067,1.5564862,1.5631857
462,2021-09-18 07:42:11.12,1.1853453,1.5781767,1.478918,1.235036,2.784353,1.7679851,1.7524216,2.5959299,3.254821,1.7099816,1.5723552,2.5001767,1.9029752,1.8260142,1.5408702,1.5548966
463,2021-09-18 07:43:11.13,1.1820476,1.5809528,1.4856799,1.2383258,2.7897792,1.7712148,1.7527257,2.5953727,3.2806625,1.7264292,1.5531102,2.4837875,1.9082056,1.836769,1.5268767,1.546234
464,2021-09-18 07:44:11.12,1.1695924,1.5636258,1.4859064,1.2373216,2.7569485,1.7465632,1.7550014,2.5985096,3.2751796,1.7244923,1.5498902,2.4827676,1.9188545,1.8502502,1.5202845,1.5463592
465,2021-09-18 07:45:11.12,1.1765912,1.573874,1.4834008,1.2358099,2.7636144,1.7545314,1.7550697,2.6019,3.2628562,1.7111584,1.563977,2.4914343,1.9118413,1.8351525,1.5431613,1.5555208
466,2021-09-18 07:46:11.12,1.1847614,1.5821482,1.4762402,1.2290244,2.7707927,1.7559569,1.7451212,2.5922842,3.2541623,1.7091945,1.5405968,2.4671998,1.9076698,1.8311813,1.5213348,1.5411481
467,2021-09-18 07:47:11.12,1.1783565,1.5759423,1.473821,1.2329217,2.7720351,1.7529106,1.7433116,2.5865269,3.2447438,1.7087127,1.5613564,2.4865396,1.902093,1.8186926,1.5361134,1.5510083
468,2021-09-18 07:48:11.12,1.1771703,1.5770277,1.4812367,1.2392924,2.7703674,1.7572675,1.7368096,2.5822732,3.235344,1.7057542,1.5468256,2.4746175,1.9068506,1.8223019,1.5294079,1.547882
469,2021-09-18 07:49:11.13,1.1868365,1.5758498,1.471329,1.230998,2.7698677,1.7493122,1.7459457,2.5850742,3.2493415,1.7256291,1.5378368,2.4696515,1.922996,1.8442354,1.5194757,1.5410851
470,2021-09-18 07:50:11.12,1.1867075,1.5905768,1.4662728,1.227186,2.7829852,1.7635499,1.7332622,2.5797892,3.2323666,1.7071617,1.544761,2.4769053,1.9142516,1.8266859,1.5326651,1.5529352
471,2021-09-18 07:51:11.12,1.1965435,1.5965837,1.4588157,1.2236038,2.7894995,1.7662699,1.7363589,2.5773787,3.2372906,1.7029086,1.5382625,2.4685242,1.9138727,1.8226821,1.5265651,1.5457253
472,2021-09-18 07:52:11.12,1.181642,1.5760777,1.4782388,1.2385442,2.775468,1.7489197,1.7398679,2.58359,3.2491956,1.6977991,1.5413238,2.4725378,1.9300625,1.8219839,1.5287721,1.5460408
473,2021-09-18 07:53:11.12,1.1673566,1.5623531,1.4573087,1.2184293,2.7569385,1.7360376,1.7232116,2.566952,3.268317,1.6940811,1.5363882,2.4616957,1.942985,1.8178602,1.5222651,1.5455387
474,2021-09-18 07:54:11.12,1.1744382,1.5694144,1.4799216,1.2372451,2.7692547,1.7412019,1.7471491,2.5927138,3.2924247,1.6828215,1.5348142,2.4668818,1.95,1.8089851,1.5237421,1.5441976
475,2021-09-18 07:55:11.12,1.1801844,1.5789609,1.4614152,1.2233219,2.7814465,1.7528884,1.7278805,2.5750163,3.34444,1.695978,1.5433601,2.473688,1.9726965,1.8177279,1.5294064,1.548978
476,2021-09-18 07:56:11.12,1.1813637,1.5719744,1.477654,1.2358425,2.7767074,1.7504257,1.7447417,2.5922337,3.3966289,1.7008604,1.5552558,2.4829493,1.9918844,1.8174678,1.5355908,1.5583756
477,2021-09-18 07:57:11.12,1.1781307,1.5699096,1.4700196,1.2337613,2.7751594,1.7421927,1.7260594,2.5714319,3.4586437,1.7037152,1.5631875,2.486274,2.018991,1.8246735,1.5416421,1.5584203
478,2021-09-18 07:58:11.12,1.1919518,1.5855289,1.4646543,1.2283406,2.786793,1.7617933,1.7405154,2.5890427,3.5209363,1.6986909,1.5560098,2.481646,2.047617,1.8200598,1.5382847,1.5536658
479,2021-09-18 07:59:11.13,1.1774565,1.5768652,1.4922448,1.2454879,2.7845438,1.7583073,1.7468293,2.594122,3.6086144,1.6985618,1.5470299,2.4757164,2.0747979,1.8157208,1.529962,1.5516447
480,2021-09-18 08:00:11.12,1.1837821,1.5778526,1.4594306,1.2225809,2.7742848,1.7484776,1.7335122,2.5774093,3.6826458,1.6880373,1.5441196,2.471573,2.1146743,1.8140886,1.5316482,1.5471966
481,2021-09-18 08:01:11.12,1.1770071,1.5724313,1.4749914,1.2319517,2.7763648,1.7459916,1.7413378,2.591808,3.7998128,1.7166649,1.5336627,2.465981,2.1637833,1.8348341,1.5167614,1.5429925
482,2021-09-18 08:02:11.12,1.1871831,1.5842648,1.5001197,1.2489831,2.7773917,1.7551274,1.7557663,2.5994718,3.8751674,1.7083004,1.5330728,2.4633727,2.1942997,1.826525,1.5176046,1.5396497
483,2021-09-18 08:03:11.12,1.1774472,1.5780199,1.4782013,1.2364941,2.7732384,1.7519199,1.7513604,2.5970645,3.938017,1.6919906,1.5488485,2.479272,2.2397058,1.8204647,1.5281233,1.5456502
484,2021-09-18 08:04:11.12,1.1749274,1.5719165,1.4751122,1.2318306,2.7676039,1.7514595,1.7381302,2.5849583,4.0122476,1.709539,1.5411863,2.471577,2.3083885,1.8270522,1.5179665,1.5433935
485,2021-09-18 08:05:11.15,1.1841433,1.5771409,1.4785568,1.2328663,2.7903278,1.7649375,1.7507247,2.5924218,4.0883303,1.7056401,1.5497563,2.48049,2.364668,1.8271406,1.5302509,1.5493035
486,2021-09-18 08:06:11.12,1.1992778,1.5948842,1.4969306,1.2476995,2.78528,1.7606075,1.7587788,2.6065173,4.150756,1.7112092,1.5370245,2.4660492,2.417885,1.8341899,1.52466,1.5450343
487,2021-09-18 08:07:11.12,1.1833252,1.5790653,1.4880804,1.2445614,2.7877464,1.7602783,1.7486805,2.5969489,4.199423,1.7306073,1.5536711,2.4777577,2.5089839,1.8591615,1.5258179,1.5481434
488,2021-09-18 08:08:11.12,1.1944312,1.5883127,1.4837756,1.2369393,2.7795484,1.754701,1.7441086,2.587766,4.2199636,1.7169794,1.5398482,2.472424,2.580951,1.8334956,1.5199457,1.54499
489,2021-09-18 08:09:11.12,1.189101,1.5894928,1.4628558,1.2244059,2.7885716,1.7620064,1.7332997,2.58786,4.2919154,1.7103689,1.5562086,2.4848835,2.6798408,1.8387382,1.5288988,1.5516136
490,2021-09-18 08:10:11.12,1.1952566,1.5900745,1.4679949,1.23505,2.7848082,1.7541298,1.7433052,2.5927567,4.423467,1.7176075,1.5382364,2.4666886,2.7739568,1.8419454,1.5257546,1.5452589
491,2021-09-18 08:11:11.12,1.1934091,1.5868297,1.4933307,1.2498546,2.7920492,1.7593186,1.7576967,2.608099,4.524513,1.7139521,1.5467834,2.4767451,2.865313,1.8448828,1.5245036,1.5463356
492,2021-09-18 08:12:11.12,1.2025597,1.6004703,1.4727224,1.2321707,2.812041,1.7711694,1.7461936,2.590332,4.6441636,1.7258927,1.5693505,2.4977958,2.9991028,1.8507596,1.5452832,1.562735
493,2021-09-18 08:13:11.12,1.1952779,1.6000311,1.4829484,1.2340599,2.7978146,1.7649758,1.7516962,2.602293,4.7749567,1.7178346,1.5456027,2.4723613,3.1082106,1.8454934,1.5260235,1.5468357
494,2021-09-18 08:14:11.12,1.1906551,1.5845524,1.4867767,1.2431198,2.7936158,1.7597983,1.753644,2.6046486,4.904453,1.7086644,1.549663,2.4793153,3.180461,1.8337796,1.5303085,1.551087
495,2021-09-18 08:15:11.12,1.191887,1.5871737,1.4964851,1.2529411,2.7907917,1.7591519,1.7576059,2.607251,5.0267315,1.7037678,1.5576681,2.4821064,3.2429216,1.8331504,1.5407275,1.5579711
496,2021-09-18 08:16:11.12,1.1885115,1.585114,1.4756246,1.2291713,2.780553,1.7476835,1.7404231,2.5896678,5.163373,1.7000862,1.5492859,2.4717872,3.2969759,1.8258032,1.5271435,1.5483935
497,2021-09-18 08:17:11.12,1.1774304,1.5730094,1.4795918,1.2346084,2.7817643,1.750725,1.7435759,2.5962124,5.2983174,1.6970261,1.5271492,2.4525447,3.3297093,1.8177111,1.5180259,1.5444111
