,datetime,avg_int_seg1,avg_int_seg2,avg_int_seg3,avg_int_seg4,avg_int_seg5,avg_int_seg6,avg_int_seg7,avg_int_seg8,avg_int_seg9,avg_int_seg10,avg_int_seg11,avg_int_seg12,avg_int_seg13,avg_int_seg14,avg_int_seg15,avg_int_seg16
10,2021-09-18 00:10:04.84,135.48047071324976,149.01058602220021,125.06414868105516,147.44116084378007,320.33484398110255,176.68679013623634,140.0097576614967,256.3577162222318,308.75400830414804,127.68881729149055,110.11827424288114,249.8919641265405,258.10457820793727,181.2283806487744,122.5917654365716,211.14911811557948
11,2021-09-18 00:11:04.84,135.46591708668993,148.97896868134234,124.93407576097395,147.3774551616192,320.39633251482644,176.7925098769905,140.04598623259665,256.40524849581413,308.90601763193763,127.59258061176958,110.12189577679175,249.91144782016113,258.0617462864241,181.241901807895,122.51393130100236,211.14231636273715
12,2021-09-18 00:12:04.84,135.47725699679776,149.01962693318399,124.89272323148676,147.32433262970463,320.37770645758843,176.8807170091265,140.04938207707215,256.40670601243556,309.1012901908689,127.56571145960929,110.13690030011918,249.92067353311595,258.04332073909217,181.1681155674263,122.45018517560052,211.0936430711546
13,2021-09-18 00:13:04.84,135.4899352374388,149.01763810508479,124.86736653842394,147.35675124571003,320.291273567972,176.9634005026195,140.02327921835195,256.59178621174914,309.33324707140764,127.54168463790118,110.23073277904622,249.82518158135363,258.23164633760615,181.17164807076495,122.35893731058319,211.01937299081598
14,2021-09-18 00:14:04.84,135.47545197375035,149.0466304800471,124.8368887623714,147.3381381122647,320.11156966642255,176.9374845447383,139.94014284974898,256.7199040767386,309.62323666246857,127.48551518497432,110.27064575884202,249.9614711108811,258.2190693488375,181.1505822886601,122.37854464629736,210.97863723409762
15,2021-09-18 00:15:04.84,135.49806430304858,149.08670572524017,124.80699037891989,147.34253220178348,320.0256752681687,176.93793454445077,139.91846235242022,256.7480319935668,309.65494654636,127.48384889210934,110.32311061330576,250.0421288868186,258.29335524386244,181.20051120780022,122.35073667684557,210.83743365020214
16,2021-09-18 00:16:04.84,135.49084133890491,149.17355792013097,124.68302624087781,147.33944628728156,319.9883556627752,176.97183548125528,139.86553778559886,256.8605666365111,309.98339889239685,127.43822783499819,110.4187280116027,250.00778801419295,258.4762060854913,181.26852912879278,122.31813541972177,210.82823956662008
17,2021-09-18 00:17:04.83,135.48950731630265,149.2189003288387,124.62157755809741,147.38688378638406,319.84908312870664,177.06770554779197,139.83312199161534,256.914157296917,310.1732225730207,127.45492958151465,110.44278924166056,249.96460529418192,258.5622437301957,181.20341331725038,122.33059164179448,210.80527951739327
18,2021-09-18 00:18:04.84,135.49545226094574,149.24473068251984,124.55912104848495,147.27707175576904,319.65459153635175,177.15251971085002,139.76645302463066,256.7950185959017,310.2959330377425,127.4644629620045,110.4579589023392,249.92306730155445,258.75552220094426,181.1785019888281,122.28373991454319,210.791269142959
19,2021-09-18 00:19:04.83,135.49850945590833,149.27308548370885,124.59378684103078,147.24700096210458,319.51391461680953,177.29372904554054,139.8468318870084,256.78678039604245,310.35562485263586,127.34368763981621,110.45672827007854,249.95755913255007,258.8252088976301,181.17956317580666,122.1626961903531,210.82058238301445
20,2021-09-18 00:20:04.84,135.49560303852726,149.24289693993308,124.58270362127564,147.19322936860092,319.3802093654418,177.18220962798108,139.78065748839776,256.8245078188946,310.4828655061562,127.29743111985232,110.53715877597324,249.91082673429602,258.80419261712933,181.20236505406453,122.06678973368068,210.7321394682815
21,2021-09-18 00:21:04.84,135.45130027714356,149.31520986803372,124.58808061464498,147.1841726618705,319.1573658438519,177.24917332321192,139.80090460006096,256.9222475911486,310.4619829316403,127.28327841324064,110.59452318384812,249.8745967254973,258.8029216914238,181.23625411048405,121.98461374785064,210.75450143482337
22,2021-09-18 00:22:04.84,135.45106334094402,149.40064044572725,124.5722616151683,147.14093970332715,319.09002283203375,177.25891229462474,139.78044039588474,256.9387024512127,310.5646331855379,127.18469109604403,110.56853630867761,249.94481105762873,258.83459131974996,181.30730625080773,121.88486045695818,210.7372720528613
23,2021-09-18 00:23:04.84,135.4334080041356,149.36244633036085,124.63239624128036,147.0267867143411,318.8692298855526,177.24407093030612,139.81176497650802,257.0766739901492,310.57154420348616,127.1441120484907,110.51209954192335,249.93958214723185,258.94968341873266,181.28540329413116,121.91664941428152,210.6732196976232
24,2021-09-18 00:24:04.83,135.40102528755438,149.38967245365384,124.67775563721685,147.06666235873575,318.70681801863896,177.22544698054506,139.76781740075566,257.18778414394234,310.5218156410124,127.14066444685977,110.51914157296918,250.00726469184366,258.88963217914875,181.31151653527476,121.93984237070775,210.57491416938393
25,2021-09-18 00:25:04.84,135.42281623802754,149.42805324602594,124.76625462220152,147.0612846249946,318.65966915090684,177.22133084898988,139.709002582107,257.3024138772814,310.5163466349223,127.07640937609625,110.52273725929436,249.8783088637004,258.85523092317516,181.2978948577665,121.92290196619683,210.5338750582268
26,2021-09-18 00:26:04.83,135.45421243843248,149.44227372592943,124.80902328496914,147.15236720802997,318.63770157526676,177.06976001932267,139.6488837706813,257.35690489524546,310.56524852060795,127.01299392140963,110.48046209738796,249.84722581646912,258.75903593671825,181.263569264349,121.87350263673953,210.54542409238078
27,2021-09-18 00:27:04.84,135.50682807047775,149.46927296486163,124.8697574314649,147.1331567081664,318.553800313043,176.9556728717745,139.65373600400255,257.3771406826634,310.4534415632961,127.05723335001063,110.36525222935424,249.75451724950975,258.7319223757685,181.28933787102054,121.9086831254421,210.56624340815117
28,2021-09-18 00:28:04.84,135.53533077729432,149.55245911055587,124.89710389961412,147.1127916828214,318.6026953287669,176.89567051394855,139.55996066456188,257.3881689857695,310.4721891551507,127.07627998320768,110.34627722971324,249.73645543996457,258.82406880251193,181.31423483967316,121.91988998729074,210.5245616456475
29,2021-09-18 00:29:04.84,135.56139088729017,149.57240339464954,124.91675436629114,147.13160298108818,318.4985051479774,176.7665565389415,139.5702258337215,257.40177343155415,310.2870293693103,127.09859163029289,110.3444248194259,249.70192191570484,259.01063753313895,181.36757420410976,121.90970532926177,210.4966228456084
30,2021-09-18 00:30:04.84,135.60537342581026,149.57056678010883,124.95795881280587,147.08204741595944,318.35596433033214,176.71098660639834,139.49709872389857,257.35477390542655,310.4549540223936,127.09103364790182,110.3418888841023,249.74920782798222,259.1582244995371,181.3974037536438,121.9156099580767,210.58794259556385
31,2021-09-18 00:31:04.84,135.64043998334267,149.55359353235974,125.04517537049497,147.15586955585232,318.2319174600439,176.66011794880643,139.41720580370236,257.36068438662244,310.49496230353844,127.05415811235903,110.28670141730926,249.88999016614048,259.30915124015894,181.48975286836398,121.95001121405035,210.66035373140338
32,2021-09-18 00:32:04.84,135.62001751891898,149.6045376872155,125.13880262696318,147.18164103447782,318.29080831143466,176.84448843802656,139.4147358372295,257.4770430362297,310.5841830133016,126.990660708843,110.2808167836988,249.90026971228772,259.5888512211813,181.54679705337526,121.98848403291755,210.64066588455853
33,2021-09-18 00:33:04.84,135.62984965321155,149.65779520096498,125.17348567189414,147.12807047774953,318.45428710923477,176.84152965397467,139.38596892270357,257.49970275276786,310.54211163443347,126.89799671054523,110.33369663550597,249.83252534662918,259.8526646308852,181.58093740576402,121.9276856359224,210.77925573210496
34,2021-09-18 00:34:04.84,135.65546891827856,149.7412599261908,125.13445358820857,147.07807263171497,318.54695357486463,176.8126922922094,139.35498795208437,257.51844799609415,310.53707250027315,126.78611499289777,110.42012521719151,249.7975561996446,260.1156039197419,181.59104524763424,121.94124700239809,210.78343368470692
35,2021-09-18 00:35:04.84,135.66779247260874,149.79307141113458,125.118012065168,147.16616694668218,318.58173293700366,176.77382985697773,139.40282018989126,257.5823073277905,310.7084217518072,126.7377019247911,110.46718218239779,249.93798773930496,260.1800343897544,181.5400910409397,121.85291766586731,210.91398104537953
36,2021-09-18 00:36:04.84,135.7060311032611,149.67308261175492,125.15984047294539,147.21503467884375,318.6368471689714,176.77993863901685,139.45842462720472,257.61464840103963,310.8588582371513,126.77938943808982,110.45841841496862,250.0148313004273,260.30157600538274,181.64932006490616,121.75662779129215,210.94544939587897
37,2021-09-18 00:37:04.84,135.70215540142735,149.77135225950977,125.0984363588266,147.19885552635736,318.5754275621419,176.73077796755402,139.47108931559788,257.7591565071296,311.03069199316803,126.67874764936252,110.47061991125662,250.04027713081334,260.4344668150372,181.73348411091487,121.60814342537945,211.0220859283796
38,2021-09-18 00:38:04.84,135.64401413001335,149.81991700053132,125.03069199316806,147.06561983945778,318.7280345783254,176.6889883776432,139.50980941865214,257.7963741581585,311.0718029892633,126.55755826993082,110.45793161877684,250.06223079090685,260.8434892373871,181.78280561179798,121.57517007976352,211.08234994738024
39,2021-09-18 00:39:04.84,135.711420324818,149.89289478596763,125.07144787766909,147.09315469779864,318.89587300219705,176.77825221836918,139.55420986951447,257.6651574548744,311.0591526778577,126.44135626750398,110.51256767041457,250.09354674533753,261.1283548700608,181.7796579502865,121.54336818315132,211.12518186889338
40,2021-09-18 00:40:04.84,135.68879937965795,149.9663564956418,125.08390553744056,147.112808914545,319.01864328896164,176.89697738212308,139.64976076692602,257.59971567656055,311.24917044781444,126.40233137231222,110.5342466146843,250.12768058934148,261.35399306454116,181.70677924726087,121.45217782608445,211.14800821213532
41,2021-09-18 00:41:04.84,135.69949310013067,149.99528999554846,125.03018017240883,147.1151064776921,319.00443142491997,176.9209466958807,139.77753480668702,257.6364020161117,311.2246159906607,126.44476792666586,110.55292293111619,250.17123423563308,261.45515530022027,181.70393601286636,121.3812000759105,211.10533156208845
42,2021-09-18 00:42:04.84,135.6242550869484,149.954536969227,125.01573561294849,147.07403897241488,319.16204425681013,176.93533087199305,139.85932836464642,257.57686784703975,311.30297488627804,126.31737919017304,110.53925673832191,250.2248129553911,261.6373491135149,181.80740964114935,121.29501434823365,211.13002547602207
43,2021-09-18 00:43:04.84,135.5793003920217,150.02095233992446,124.99850910638396,147.00947170407386,319.24343543129567,176.87527819471043,139.81432983109914,257.6017016327058,311.5020055897728,126.29931019213406,110.57679317623746,250.41877145765403,261.9094752974599,181.82853860624076,121.26414264272036,211.13522563244368
44,2021-09-18 00:44:04.84,135.549022817674,150.02937290885853,124.95565705708815,147.05179999712806,319.28308562730655,176.9010805743894,139.86958346991472,257.47595456568877,311.77679582952345,126.30765603344662,110.71503324286678,250.56275842635245,262.0918330084134,181.83821278306695,121.25302204279741,211.11864033952693
45,2021-09-18 00:45:04.84,135.60788207757147,149.99944571289078,125.06890171316185,147.14798317034996,319.30317494507386,176.9563931588542,139.89392514765166,257.5093008228148,311.799908274819,126.36804081914325,110.75708008443544,250.66647832812887,262.11694816808426,181.89250420023262,121.24808067215292,211.05807296608756
46,2021-09-18 00:46:04.84,135.51114605321732,150.03128993810938,124.98188068250435,147.19703757951723,319.3192665029653,176.97471950497157,139.91161603091626,257.5684917933916,311.7346726934999,126.35490744095371,110.67406625597725,250.73610607916544,262.0642867001363,181.82244288401614,121.21236967260724,211.0718245547447
47,2021-09-18 00:47:04.84,135.47611108717817,150.0631614468904,124.92664860917021,147.2299300679217,319.4171240253306,176.98554825204585,139.84366032353972,257.50645471646635,311.67385084737964,126.31766241682912,110.64302043395224,250.8344619268614,262.05667552289106,181.8866396702997,121.18760818683182,211.0690914893984
48,2021-09-18 00:48:04.84,135.48787604646822,150.02796852338489,124.82628429630397,147.15759703614353,319.48213931848534,177.0448389489847,139.80694149716197,257.6873073995893,311.70650386165886,126.31315666890947,110.57704016427577,250.90118408870026,262.17130324517365,181.85112365197662,121.18473710240441,211.03238991540582
49,2021-09-18 00:49:04.84,135.5654920375077,149.987450997286,124.83167279126339,147.1615804362498,319.47263458694124,177.00709504338974,139.80165220341712,257.7429400192421,311.82623541454603,126.39792913870343,110.5305906173265,250.97112382036818,262.2087797387989,181.78934217895144,121.1659679450684,210.96292031123303
50,2021-09-18 00:50:04.84,135.58881086747368,149.99169143726934,124.86143746873005,147.18864860207643,319.3893981820532,177.10054977600655,139.7590905692712,257.85146828644866,311.89691699877505,126.2970774459569,110.51271126811126,251.15823887652468,262.1581367999126,181.7776246069013,121.18509652709487,210.91514845677415
51,2021-09-18 00:51:04.84,135.56476974109336,150.00175619983057,124.84645520993277,147.1691609586582,319.2017619437384,177.13075295159555,139.71684666655165,257.8535605048895,312.1077598352972,126.18047720097303,110.46209595198093,251.13758633381065,262.19078837649306,181.76880914430131,121.15153776259568,210.93982799372014
52,2021-09-18 00:52:04.84,135.52586912505924,150.0307514467468,124.82027184008189,147.04606757707606,319.105384913626,177.0928810908108,139.74974696501792,257.9056089260328,312.1240805916418,126.27962953378305,110.39936529818061,251.2067367688583,262.27598928051805,181.7109938396588,121.20532926177044,210.91400979935477
53,2021-09-18 00:53:04.84,135.52233805769757,150.03488418845762,124.85927948288851,146.92989273252056,319.0208546934907,177.0519282415794,139.7418281202376,257.9521747871164,312.13171764746477,126.15413137116207,110.27849624492023,251.3835665280725,262.4233131480427,181.63247749106105,121.2178118582978,210.9071232222855
54,2021-09-18 00:54:04.84,135.4667126179296,150.00419305274343,124.8700967283727,146.91226037134365,318.879330547538,177.01948656901817,139.83514195837574,257.9756932178808,312.1910284721863,126.08658253253512,110.1810465400135,251.4574901230095,262.6137780423143,181.64193339938828,121.07377551196453,210.9464054655556
55,2021-09-18 00:55:04.84,135.45317566306235,149.99351369204038,124.83629786818028,146.82909863725786,318.638166831804,177.1194253230509,139.79326754423798,258.13115639225146,312.3203049071534,126.00320319284141,110.14963597983888,251.61350344185084,262.6432868094014,181.65190482344664,121.0192967927816,210.90532466113442
56,2021-09-18 00:56:04.84,135.46950702910726,150.0447464782665,124.90833664004049,146.8890750872356,318.41011789370896,177.103275652859,139.85434386303908,258.1520929364293,312.29963511205426,125.9470840593712,110.08111403093095,251.74386677708193,262.5516464526221,181.6607174140927,121.09648971470305,210.9500126517491
57,2021-09-18 00:57:04.84,135.36578928473986,150.10038484182715,124.76709998907349,146.8446158043625,318.1739686095435,177.03473336438762,139.82386464928777,258.207729864013,312.3031718510084,125.92633950393642,110.0798044199371,251.83498812460823,262.54895939363615,181.66234150404227,121.14665533760042,210.9931968094589
58,2021-09-18 00:58:04.84,135.2790404801907,150.10858139835437,124.73732956081179,147.0965737589569,317.9742213414897,177.01308737182916,139.82921863947692,258.2859618891713,312.53016867081874,125.88291668823214,110.04116227975703,251.79099598019425,262.5242525404137,181.59546374876146,121.10667293503327,211.1018480179885
59,2021-09-18 00:59:04.84,135.2843033357745,150.01528597481297,124.70698836614162,146.81707663809073,317.79297807263174,176.98968307368494,139.74044074093243,258.42402676661067,312.65051268337845,125.87851876771964,110.07820617757291,251.73477477011195,262.4873971326536,181.59409669868896,120.99791496144402,211.09656447503866
60,2021-09-18 01:00:04.84,135.23150533465443,149.9843421071526,124.66068583981736,146.757403179253,317.6116285414782,177.00890798152844,139.795452846356,258.42146354772467,312.83513476988196,125.93255755108143,110.11154812676804,251.83956575746598,262.6046716583568,181.5852108732176,120.96107718142034,211.13802051883673
61,2021-09-18 01:01:04.83,135.2487758296357,149.98779563175808,124.62809752198241,146.79602808770946,317.44691049555564,176.9559949162972,139.73538291668822,258.33925099441404,312.77425541581124,125.85228651611085,110.07642700211089,251.7588274703978,262.38140710453223,181.53899826246786,120.93232033078573,211.0243201122555
62,2021-09-18 01:02:04.84,135.16198681773145,149.94746765461883,124.67535899338084,146.765652866928,317.1742988842459,176.9729195061217,139.6883931703558,258.3188141702207,312.70451696197,125.69821840369431,110.16274214161605,251.6589275342316,262.24901948944444,181.51680954637487,120.9780003335461,211.01308737182916
63,2021-09-18 01:03:04.84,135.15814845129884,149.90020247275234,124.6494602878848,146.80863452950214,317.0511609873778,177.03664550374089,139.61672820017367,258.2641738106521,312.887994640259,125.6202735653204,110.24970203477936,251.58710441718569,262.08679243655433,181.47093295423542,120.94886824353466,210.90449079585252
64,2021-09-18 01:04:04.84,135.18929479171155,149.92337483306767,124.68789141348792,146.73671505909044,316.8824092821551,177.10199178786468,139.53574981741227,258.1836284266,312.752215493792,125.53242442017608,110.29502577578656,251.57907055650443,261.9775934647965,181.34010109277847,120.99420463629097,210.71253213256733
65,2021-09-18 01:05:04.83,135.23066385215182,149.89781875098723,124.74061182708509,146.75338818765346,316.88995390513935,177.19870290817707,139.62951221756407,258.2135757262453,312.72346726935,125.46037127132826,110.33991154381884,251.47239905916993,261.91639637929944,181.2610333290254,121.00288402371628,210.6261609417502
66,2021-09-18 01:06:04.84,135.2763968465946,149.84779649334425,124.83230106562232,146.63011387297348,316.86159479601946,177.13340694350995,139.604700412332,258.38228578813596,312.44923485671893,125.44507415650213,110.30825973951377,251.51099983322695,262.0072215608808,181.22468444406152,121.04209294434956,210.5662649736326
67,2021-09-18 01:07:04.84,135.33941613176523,149.903776619423,124.95785242309749,146.6722181536208,316.76565573888195,177.1297221215833,139.63186716813598,258.4189965392955,312.5352609998332,125.40524846310002,110.28254857192091,251.62896301663704,262.1769490882115,181.17279828831545,120.96996359746736,210.4732674292221
68,2021-09-18 01:08:04.84,135.36269331839918,149.90052269561596,125.0606076290047,146.6736814141501,316.6201525007539,177.2109693540132,139.62290599175336,258.3853702666609,312.64512418841906,125.36594177895094,110.23640345208862,251.69240434990138,262.5233324132061,181.14474073435863,120.94008677949726,210.36491526203497
69,2021-09-18 01:09:04.84,135.5409727307974,149.9674162466434,125.03414678329278,146.66753112480075,316.7122402676661,177.30165220341712,139.71394107735395,258.39610706644265,312.8338048985272,125.4007944723358,110.12407128189663,251.58577167043345,262.56071258101434,181.1952268125619,120.87775247427957,210.2860948651151
70,2021-09-18 01:10:04.84,135.6571604991456,149.81415298898605,125.09930616657753,146.71406108646016,316.7927971395339,177.19550977922697,139.74217029254294,258.43266560404373,312.9066142769238,125.43754636578507,110.14311233647813,251.62464273185768,262.9365759191208,181.1858398311291,120.84388891764286,210.1646754538815
71,2021-09-18 01:11:04.84,135.76999526127602,149.7763480233777,125.08039899016039,146.7072602995448,316.8185513864358,177.18747160544945,139.6928629758064,258.56550783325434,312.8162232803685,125.46484538987515,110.22188716092994,251.66404142872753,262.49811661462195,181.2561395195221,120.82157268197417,210.1910457245714
72,2021-09-18 01:12:04.84,135.8116113097546,149.71986817731442,125.05838494671889,146.7598874194058,316.89367164950676,177.14988872211583,139.67699653227058,258.6709415700972,312.79573751071086,125.42193870802639,110.18987636238315,251.6373505512137,262.4792755723479,181.28156205574462,120.95381824037173,210.27330941002594
73,2021-09-18 01:13:04.84,135.89811025431152,149.7033573141487,125.1036264513569,146.71846666379471,316.8649176467209,177.20289092467033,139.62434512821397,258.5933614784819,312.8786467229094,125.47940927833272,110.20787202573271,251.61484912789194,261.90735325408735,181.24568704317983,120.94130451034856,210.33094100259362
74,2021-09-18 01:14:04.84,135.92241129252287,149.68494665345568,125.10173587748507,146.7044027053806,316.6845603756516,177.18102640190006,139.61574912731686,258.52962420482777,312.9626054552042,125.53927074168004,110.28457329944428,251.52873959824944,261.6559471846983,181.28798661669467,120.9439182466976,210.38046684954196
75,2021-09-18 01:15:04.84,136.04722784646535,149.61843938023233,125.07742439142211,146.6690317207312,316.70679360703053,177.17374589537005,139.61997021088166,258.48031131980645,313.122527876979,125.56059468971586,110.16391102686713,251.54443495563262,261.00805686386144,181.2890363158575,120.88662451333897,210.4750084824227
76,2021-09-18 01:16:04.84,136.02906848174155,149.61298841166587,125.0807641656459,146.6462657418975,316.77712201496286,177.21529538958762,139.7146484251448,258.55221930240236,313.09450425271297,125.56244788341988,110.0668217521791,251.53780285124418,260.83310761462775,181.3755926994931,120.78640253265014,210.45806088941796
77,2021-09-18 01:17:04.84,136.05943221470727,149.6858096756128,125.14671572094842,146.68552535217336,316.6586855066845,177.2365632673717,139.62399432971608,258.5562946050345,313.2793419940307,125.58231256721241,110.09660247849625,251.62667276250943,260.52524311486064,181.46787575927283,120.66512976669024,210.35419002927154
78,2021-09-18 01:18:04.84,135.99009319490514,149.6785709157225,125.11591158727694,146.66548485762289,316.6302301871078,177.26732283238158,139.62964448585018,258.5348612128262,313.2516864206477,125.52529774741357,110.033999626646,251.50812012260695,260.31674085192276,181.4222102557475,120.5871676759312,210.30934964258807
79,2021-09-18 01:19:04.84,135.96554660463246,149.72596102758513,125.15991092018471,146.65710449604387,316.40107985467915,177.30574101869584,139.55328686690936,258.5848274673674,313.3602916228169,125.46636359976767,110.00133545857925,251.38527882729787,260.1131008861975,181.32596102758512,120.6512430343495,210.23455480220142
80,2021-09-18 01:20:04.84,135.97967805396402,149.6828573069688,125.19338917355324,146.6518201008056,316.23051594652424,177.28368528199024,139.50965846028214,258.52212840506036,313.50706916481204,125.3645788405247,110.02365772053017,251.3938331349309,259.97528595828373,181.2433478367007,120.71206344277097,210.14403009966128
81,2021-09-18 01:21:04.84,135.90906819454617,149.63332902540245,125.08787358602326,146.6488978876779,316.0490098938813,177.2724784201416,139.41911650535687,258.48099771679665,313.4851241309111,125.41618503758144,110.07388245092548,251.28630333143556,259.86358970377654,181.18391992992431,120.67224925095894,210.1538510199035
82,2021-09-18 01:22:04.83,135.86716638665115,149.60995993624263,125.14919000051758,146.7041557173423,316.0247806545183,177.30575827108098,139.4218136282341,258.4745731558466,313.6028371547366,125.3814789894703,110.0400651933543,251.33798428882793,259.78996658788077,181.14820000287196,120.71222590273105,210.20319284141033
83,2021-09-18 01:23:04.83,135.79335429859705,149.5885279800112,125.20796456360092,146.65863093955974,316.04520886284985,177.26132762854465,139.5169375291134,258.5671434110197,313.58828764326665,125.33901799423771,110.03683137322477,251.16811874241614,259.82313429831675,181.08394577750974,120.72013180822249,210.12298650288403
84,2021-09-18 01:24:04.84,135.7635304929709,149.54000488232168,125.23827987969337,146.66057956030386,315.9141730926636,177.20765833376464,139.56279868191777,258.4856373583768,313.7185733427646,125.35115360948652,109.93054035813266,251.13162851014152,259.71991902880575,181.04158589296227,120.69628182346209,210.09128380748638
85,2021-09-18 01:25:04.84,135.6822498887118,149.5738120880541,125.36810407788877,146.78906359941988,315.77331236806964,177.07202583257134,139.5642751985462,258.54839960367036,314.06604931881833,125.34453875748322,109.9422880856991,250.98708083892598,259.5037840231412,180.97217507431182,120.62088054107612,210.10447900672267
86,2021-09-18 01:26:04.84,135.66912936716494,149.53683280920174,125.32455186929593,146.79183790691997,315.5774767012737,176.97756471082127,139.65167003088177,258.662917330806,314.2236944257544,125.42790947098436,109.9393314091242,250.9110610791942,259.53565205389646,180.83273740289206,120.72301151884248,210.0700978785317
87,2021-09-18 01:27:04.84,135.6375206421689,149.62873102715432,125.35731414868106,146.8138126624449,315.63558638119446,176.95684603396418,139.63783936879273,258.64806932896795,314.26166261235613,125.43999764217403,109.89849509613866,250.95687478793943,259.49923083116244,180.81860882551445,120.6368761106223,210.07744883230106
88,2021-09-18 01:28:04.84,135.6295222504631,149.61347951578855,125.45755625715255,146.81917029250852,315.6322103993452,177.09711942676074,139.6928902920829,258.5385286979997,314.1748155432488,125.48331263047116,109.93051307457029,250.87036989113744,259.5861655998942,180.7993136030098,120.64198137892564,209.94978405764596
89,2021-09-18 01:29:04.84,135.6256838840305,149.67308117577795,125.47777030174421,146.88572926090265,315.4878028116429,177.1988035470904,139.71106136673396,258.58109679920733,314.1297753164375,125.51110909833284,109.99212079438246,250.86651685845567,259.6060432229756,180.79642728930628,120.62835480118899,209.88255726354168
90,2021-09-18 01:30:04.83,135.74633897672283,149.7130961099384,125.53158192870164,146.88705466764313,315.4453151251454,177.21416248296327,139.74558914019863,258.6923189592039,314.26340797865305,125.5485927804519,109.93139620040495,251.0103686834705,259.68454013767405,180.6805425120981,120.64817354749295,209.76387810614818
91,2021-09-18 01:31:04.84,135.83006361377963,149.66184178405777,125.54712201461852,146.87283418773964,315.36726116113095,177.2471993628119,139.78043464508968,258.6789988368587,314.3958243477161,125.48896997509905,109.87700857278249,251.00628993208312,259.6987791062114,180.66662502333463,120.62901908688876,209.73990447929427
92,2021-09-18 01:32:04.84,135.9412886457301,149.6041169459642,125.55669277527618,146.86860092764113,315.3339752150375,177.2811233027966,139.72153643991282,258.46584241588766,314.31549292939746,125.50268130819086,109.90167291316648,251.07300346772942,259.6697577190047,180.7421459239794,120.62500215654815,209.71095497702558
93,2021-09-18 01:33:04.84,136.03236261290368,149.6221628685076,125.51905382169085,146.7993968896739,315.53289105242754,177.33259004307345,139.7194373997205,258.43269001565216,314.1454649230256,125.52703304981914,109.94692629130229,251.25048162908521,259.71285849018625,180.82283921365902,120.63074145000546,209.56725842347706
